MANDT [C(00006)]`AGR_NAME [C(00060)]`TEXT [C(00160)]`SPRAS [C(00002)]`LINE [N(00010)]
400`  SAP_PP_PI_GOODS_MOVE_HU_SUPER`  Reverse Goods Movements with Handling Units`  E`  00000
400`  SAP_HR_PT_TIME-CA_ADMIN_REPORT`  Time Administrator for Cross-Application Reporting`  E`  00000
400`  SAP_HR_PT_TIME-CA_REPORTING`  Cross-Application Time Reporting`  E`  00000
400`  SAP_HR_PT_TIME-CA_SUPERVISOR`  Logistic Components for Time Supervisor`  E`  00000
400`  SAP_HR_PT_TIME-CA_TRANSFER`  Time Management Specialist: Submit Time Sheet Data`  E`  00000
400`  SAP_PP_PI_MASTER_RECIPE_EXP`  Edit Master Recipe`  E`  00000
400`  SAP_HR_PT_TIME-CA_ADMIN`  Cross-Application Time Administrator`  E`  00000
400`  SAP_HR_PD_HR-MANAGER`  Personnel Manager (Personnel Development)`  E`  00000
400`  SAP_HR_PD_MANAGER`  Manager Generic Personnel Development`  E`  00000
400`  SAP_HR_PD_TRAININGADMIN`  Administrator Training Personnel Development`  E`  00000
400`  SAP_HR_PD_TRAININGMANAGER`  Training Expert (Personnel Development)`  E`  00000
400`  SAP_HR_PA_XF_DESIGNER`  HR Expert Finder: System Designer`  E`  00000
400`  SAP_HR_PA_XF_ADMIN`  HR Expert Finder: Administrator`  E`  00000
400`  SAP_HR_PA_XF_EXPERT`  HR Expert Finder: Expert`  E`  00000
400`  SAP_HR_PD_HR-ADMINISTRATOR`  HR Administrator Personnel Development`  E`  00000
400`  SAP_HR_PA_XF_SERVICE_USER_DOC`  HR Expert Finder: Service User for Accessing Search Engine`  E`  00000
400`  SAP_HR_PD_APL_DEVELOPMANAGER`  Personnel Development Manager Appraisals`  E`  00000
400`  SAP_HR_PD_DEVELOPMANAGER`  Personnel Development Manager`  E`  00000
400`  SAP_QM_QMANAG_GR`  Quality Manager - Goods Receipt`  E`  00000
400`  SAP_QM_QMANAG_PP`  Quality Manager - Production`  E`  00000
400`  SAP_QM_QC_QMIS`  Quality Evaluations (QMIS)`  E`  00000
400`  SAP_QM_PT_QMANAG_MASTER_DISP`  Display of Logistics Master Data for Quality Managers`  E`  00000
400`  SAP_QM_QC_CONTROL_ALL`  General Quality Control`  E`  00000
400`  SAP_QM_QC_QMIS_ALL`  General Quality Evaluations (QMIS)`  E`  00000
400`  SAP_QM_PP_SUPERVISOR`  Production Supervisor`  E`  00000
400`  SAP_QM_PT_BASIC_DATA`  Maintenance of Basic Data`  E`  00000
400`  SAP_QM_PT_CHANGE_MANAG_DISPLAY`  Change Management - Display`  E`  00000
400`  SAP_QM_PT_IPLANNING`  Inspection Planning`  E`  00000
400`  SAP_QM_PT_LOG_MASTER_DISPLAY`  Display Logistics Master Data`  E`  00000
400`  SAP_QM_PT_LOG_MASTER_MAINT`  Logistics Master Data - Edit`  E`  00000
400`  SAP_QM_PT_MAT_MANAG_DISPLAY`  Display of Materials Management Information`  E`  00000
400`  SAP_PP_PI_PROC_MESSAGE_EXP`  Edit Process Message`  E`  00000
400`  SAP_PP_PI_PROC_ORDER_EXP_CHNG`  Change Process Order`  E`  00000
400`  SAP_PP_PI_PROC_ORDER_EXP_CREA`  Create Process Order`  E`  00000
400`  SAP_QM_IT_CALIB_PROCUREMENT`  Procurement of Test Equipment`  E`  00000
400`  SAP_QM_IT_EQUI_MAINTAIN`  Maintenance of Test Equipment`  E`  00000
400`  SAP_QM_IT_PM_NOTIF`  Processing of Maintenance Notifications`  E`  00000
400`  SAP_QM_PP_OPERATOR`  Production Worker`  E`  00000
400`  SAP_PP_PI_PROC_ORDER_STD`  Display Process Order`  E`  00000
400`  SAP_PP_PI_PROD_CAMPAIGN_EXP`  Edit Production Campaign`  E`  00000
400`  SAP_PP_PI_PROD_CAMPAIGN_STD`  Display Production Campaign`  E`  00000
400`  SAP_PP_PI_PROD_VERSION_EXP`  Edit Production Version`  E`  00000
400`  SAP_PP_PI_PROD_VERSION_STD`  Display Production Version`  E`  00000
