PATCH [C(00040)]`SHORT_TEXT [C(00120)]`STATUS [C(00002)]`IMPLE_DATE [D(00016)]`L_IMPL_REL [C(00008)]`DELIV_DATE [D(00016)]`IMPLE_TIME [T(00012)]`COMP_REL [C(00020)]`COMPONENT [C(00060)]
SAPKLSKCA1809S4HOPF0`  Language SAP S/4HANA 1809                SK 09.08.2018`  I`  20181002`  `  20180809`  021703`  `
SAPKLRUCA1809S4HOPF0`  Language SAP S/4HANA 1809                RU 09.08.2018`  I`  20181002`  `  20180809`  021706`  `
SAPKLESCA1809S4HOPF0`  Language SAP S/4HANA 1809                ES 09.08.2018`  I`  20181002`  `  20180810`  021709`  `
SAPKLTRCA1809S4HOPF0`  Language SAP S/4HANA 1809                TR 09.08.2018`  I`  20181002`  `  20180810`  021712`  `
SAPKLFICA1809S4HOPF0`  Language SAP S/4HANA 1809                FI 09.08.2018`  I`  20181002`  `  20180810`  021715`  `
SAPKLSVCA1809S4HOPF0`  Language SAP S/4HANA 1809                SV 09.08.2018`  I`  20181002`  `  20180810`  021716`  `
SAPKLBGCA1809S4HOPF0`  Language SAP S/4HANA 1809                BG 09.08.2018`  I`  20181002`  `  20180810`  021719`  `
SAPKLLTCA1809S4HOPF0`  Language SAP S/4HANA 1809                LT 10.08.2018`  I`  20181002`  `  20180810`  021722`  `
SAPKLLVCA1809S4HOPF0`  Language SAP S/4HANA 1809                LV 10.08.2018`  I`  20181002`  `  20180810`  021725`  `
SAPKLCACA1809S4HOPF0`  Language SAP S/4HANA 1809                CA 10.08.2018`  I`  20181002`  `  20180810`  021728`  `
SAPKLSHCA1809S4HOPF0`  Language SAP S/4HANA 1809                SH 10.08.2018`  I`  20181002`  `  20180810`  021731`  `
SAPKLHICA1809S4HOPF0`  Language SAP S/4HANA 1809                HI 10.08.2018`  I`  20181002`  `  20180810`  021732`  `
SAPKLKKCA1809S4HOPF0`  Language SAP S/4HANA 1809                KK 10.08.2018`  I`  20181002`  `  20180810`  021735`  `
SAPKLVICA1809S4HOPF0`  Language SAP S/4HANA 1809                VI 10.08.2018`  I`  20181002`  `  20180810`  021738`  `
SAPK-60011INSRA004`  SRA004 600: Support Package 0011`  I`  20190131`  753`  20181024`  012617`  600`  SRA004
SAPKITAB9V`  Servicetools for SAP Basis 731 and higher`  I`  20190131`  753`  20181015`  012618`  01T_731`  ST-A/PI
SAPK-75301INSAPBASIS`  SAP_BASIS 753: SP 0001`  I`  20190131`  753`  20181216`  012619`  753`  SAP_BASIS
SAPK-75D01INSAPABA`  SAP_ABA 75D: SP 0001`  I`  20190131`  753`  20181220`  012620`  75D`  SAP_ABA
SAPK-75301INSAPBW`  SAP_BW 753: SP 0001`  I`  20190131`  753`  20181216`  012621`  753`  SAP_BW
SAPK-10301INS4FND`  S4FND 103: SP 0001`  I`  20190131`  753`  20181216`  012622`  103`  S4FND
SAPK-60001INUIAPFI70`  UIAPFI70 600: SP 0001`  I`  20190201`  753`  20181220`  034756`  600`  UIAPFI70
SAPK-104BHINS4CORE`  S4CORE 104 Update: Meta-Commandfile`  I`  20190925`  754`  20190420`  032310`  104`  S4CORE
SAPK-20003INBSNAGT`  BSNAGT 200: SP 0003`  I`  20190201`  753`  20181008`  035955`  200`  BSNAGT
SAPK-20004INMSGPMCON`  MSGPMCON 200: Patch 0004`  I`  20190201`  753`  20181029`  040425`  200`  MSGPMCON
SAPK-10301INS4CORE`  S4CORE 103: SP 0001`  I`  20190131`  753`  20190109`  012623`  103`  S4CORE
SAPKE60858`  SAP_HR 608: SP 0058`  I`  20190131`  753`  20180911`  012624`  608`  SAP_HR
SAPK-80301INEADFPS`  EA-DFPS 803: SP 0001`  I`  20190131`  753`  20181216`  012625`  803`  EA-DFPS
SAPK-60858INEAHR`  EA-HR 608: SP 0058`  I`  20190131`  753`  20180911`  012626`  608`  EA-HR
SAPK-80301INEAPS`  EA-PS 803: SP 0001`  I`  20190131`  753`  20181216`  012627`  803`  EA-PS
SAPK-80301INECCSE`  ECC-SE 803: SP 0001`  I`  20190131`  753`  20181216`  012628`  803`  ECC-SE
SAPK-100AGINUIHR002`  UIHR002 100: Add-On Installation`  I`  20190219`  753`  20170717`  051314`  `
SAPK-80301INFICAX`  FI-CAX 803: SP 0001`  I`  20190131`  753`  20181216`  012629`  803`  FI-CAX
SAPK-80301ININSURANC`  INSURANCE 803: SP 0001`  I`  20190131`  753`  20181216`  012630`  803`  INSURANCE
SAPK-80301INISOIL`  IS-OIL 803: SP 0001`  I`  20190131`  753`  20181216`  012631`  803`  IS-OIL
SAPK-80301INISPRA`  IS-PRA 803: SP 0001`  I`  20190131`  753`  20181216`  012632`  803`  IS-PRA
SAPK-80301INISPSCA`  IS-PS-CA 803: SP 0001`  I`  20190131`  753`  20181216`  012633`  803`  IS-PS-CA
SAPK-80301INISUT`  IS-UT 803: SP 0001`  I`  20190131`  753`  20181216`  012634`  803`  IS-UT
SAPK-80301INMDGFND`  MDG_FND 803: SP 0001`  I`  20190131`  753`  20181216`  012635`  803`  MDG_FND
SAPK-80301INMDGAPPL`  MDG_APPL 803: SP 0001`  I`  20190131`  753`  20181216`  012636`  803`  MDG_APPL
SAPK-80301INMDGUX`  MDG_UX 803: SP 0001`  I`  20190131`  753`  20181216`  012637`  803`  MDG_UX
SAPKE60859`  SAP_HR 608: SP 0059`  I`  20190131`  753`  20181010`  012638`  608`  SAP_HR
SAPK-60859INEAHR`  EA-HR 608: SP 0059`  I`  20190131`  753`  20181010`  012639`  608`  EA-HR
SAPKE60860`  SAP_HR 608: SP 0060`  I`  20190131`  753`  20181107`  012640`  608`  SAP_HR
SAPK-60860INEAHR`  EA-HR 608: SP 0060`  I`  20190131`  753`  20181107`  012641`  608`  EA-HR
SAPK-100AGINUIHR001`  UIHR001 100: Add-On Installation`  I`  20190217`  753`  20141215`  064841`  `
SAPK-40001INUIS4HOP1`  UIS4HOP1 400: SP 0001`  I`  20190201`  753`  20181220`  043937`  400`  UIS4HOP1
SAPK-10001INUIHR002`  UIHR002 100: SP 0001`  I`  20190219`  753`  20180215`  051315`  100`  UIHR002
SAPK-10002INUIHR002`  UIHR002 100: SP 0002`  I`  20190219`  753`  20180405`  051316`  100`  UIHR002
SAPK-10003INUIHR002`  UIHR002 100: SP 0003`  I`  20190219`  753`  20180718`  051317`  100`  UIHR002
SAPK-10004INUIHR002`  UIHR002 100: SP 0004`  I`  20190219`  753`  20181005`  051318`  100`  UIHR002
SAPK-75303INSAPUI`  SAP_UI 753: SP 0003`  I`  20190508`  753`  20190329`  121042`  753`  SAP_UI
SAPK-10001INUIHR001`  UIHR001 100: Support Package 0001`  I`  20190219`  753`  20150326`  080112`  100`  UIHR001
SAPK-10002INUIHR001`  UIHR001 100: Support Package 0002`  I`  20190219`  753`  20150616`  080113`  100`  UIHR001
SAPK-10003INUIHR001`  UIHR001 100: Support Package 0003`  I`  20190219`  753`  20150901`  080114`  100`  UIHR001
SAPK-10004INUIHR001`  UIHR001 100: Support Package 0004`  I`  20190219`  753`  20151211`  080115`  100`  UIHR001
SAPK-10005INUIHR001`  UIHR001 100: Support Package 0005`  I`  20190219`  753`  20160623`  080116`  100`  UIHR001
SAPK-804BHINMDGAPPL`  MDG_APPL 804 Update: Meta-Commandfile`  I`  20190925`  754`  20190315`  032311`  804`  MDG_APPL
SAPK-74010INSTPI`  ST-PI 740: SP 0010`  I`  20190508`  753`  20190128`  121043`  740`  ST-PI
SAPK-10006INUIHR001`  UIHR001 100: Support Package 0006`  I`  20190219`  753`  20161213`  080117`  100`  UIHR001
SAPK-10007INUIHR001`  UIHR001 100: Support Package 0007`  I`  20190219`  753`  20170710`  080118`  100`  UIHR001
SAPK-10008INUIHR001`  UIHR001 100: Support Package 0008`  I`  20190219`  753`  20171130`  080119`  100`  UIHR001
SAPK-10009INUIHR001`  UIHR001 100: Support Package 0009`  I`  20190219`  753`  20180228`  080120`  100`  UIHR001
SAPK-10010INUIHR001`  UIHR001 100: SP 0010`  I`  20190219`  753`  20180613`  080121`  100`  UIHR001
SAPK-20001INS4CRM`  S4CRM 200: SP 0001`  I`  20190314`  753`  20190308`  151528`  200`  S4CRM
SAPKE60861`  SAP_HR 608: SP 0061`  I`  20190508`  753`  20181204`  121044`  608`  SAP_HR
SAPK-60861INEAHR`  EA-HR 608: SP 0061`  I`  20190508`  753`  20181205`  121045`  608`  EA-HR
SAPK-60012INGBX01HR`  GBX01HR 600: SP 0012`  I`  20190508`  753`  20181212`  121046`  600`  GBX01HR
SAPK-60509INGBX01HR5`  GBX01HR5 605: SP 0009`  I`  20190508`  753`  20181212`  121047`  605`  GBX01HR5
SAPK-75302INSAPBASIS`  SAP_BASIS 753: SP 0002`  I`  20190508`  753`  20190329`  121048`  753`  SAP_BASIS
SAPK-75D02INSAPABA`  SAP_ABA 75D: SP 0002`  I`  20190508`  753`  20190329`  121049`  75D`  SAP_ABA
SAPK-75302INSAPBW`  SAP_BW 753: SP 0002`  I`  20190508`  753`  20190329`  121050`  753`  SAP_BW
SAPK-10302INS4FND`  S4FND 103: SP 0002`  I`  20190508`  753`  20190405`  121051`  103`  S4FND
SAPK-10302INS4CORE`  S4CORE 103: SP 0002`  I`  20190508`  753`  20190405`  121052`  103`  S4CORE
SAPKE60862`  SAP_HR 608: SP 0062`  I`  20190508`  753`  20181214`  121053`  608`  SAP_HR
SAPK-80302INEADFPS`  EA-DFPS 803: SP 0002`  I`  20190508`  753`  20190405`  121054`  803`  EA-DFPS
SAPK-60862INEAHR`  EA-HR 608: SP 0062`  I`  20190508`  753`  20181214`  121055`  608`  EA-HR
SAPK-80302INEAPS`  EA-PS 803: SP 0002`  I`  20190508`  753`  20190405`  121056`  803`  EA-PS
SAPK-80302INECCSE`  ECC-SE 803: SP 0002`  I`  20190508`  753`  20190405`  121057`  803`  ECC-SE
SAPK-80302INFICAX`  FI-CAX 803: SP 0002`  I`  20190508`  753`  20190405`  121058`  803`  FI-CAX
SAPK-80302ININSURANC`  INSURANCE 803: SP 0002`  I`  20190508`  753`  20190405`  121059`  803`  INSURANCE
SAPK-80302INISOIL`  IS-OIL 803: SP 0002`  I`  20190508`  753`  20190405`  121100`  803`  IS-OIL
SAPK-80302INISPRA`  IS-PRA 803: SP 0002`  I`  20190508`  753`  20190405`  121101`  803`  IS-PRA
SAPK-80302INISPSCA`  IS-PS-CA 803: SP 0002`  I`  20190508`  753`  20190405`  121102`  803`  IS-PS-CA
SAPK-80302INISUT`  IS-UT 803: SP 0002`  I`  20190508`  753`  20190405`  121103`  803`  IS-UT
SAPK-60013INGBX01HR`  GBX01HR 600: SP 0013`  I`  20190508`  753`  20190315`  121104`  600`  GBX01HR
SAPK-60510INGBX01HR5`  GBX01HR5 605: SP 0010`  I`  20190508`  753`  20190313`  121105`  605`  GBX01HR5
SAPK-80302INMDGFND`  MDG_FND 803: SP 0002`  I`  20190508`  753`  20190405`  121106`  803`  MDG_FND
SAPK-80302INMDGAPPL`  MDG_APPL 803: SP 0002`  I`  20190508`  753`  20190405`  121107`  803`  MDG_APPL
SAPK-80302INMDGUX`  MDG_UX 803: SP 0002`  I`  20190508`  753`  20190405`  121108`  803`  MDG_UX
SAPKE60863`  SAP_HR 608: SP 0063`  I`  20190508`  753`  20190121`  121109`  608`  SAP_HR
SAPK-60863INEAHR`  EA-HR 608: SP 0063`  I`  20190508`  753`  20190121`  121110`  608`  EA-HR
SAPKE60864`  SAP_HR 608: SP 0064`  I`  20190508`  753`  20190211`  121111`  608`  SAP_HR
SAPK-60864INEAHR`  EA-HR 608: SP 0064`  I`  20190508`  753`  20190211`  121112`  608`  EA-HR
SAPKE60865`  SAP_HR 608: SP 0065`  I`  20190508`  753`  20190311`  121113`  608`  SAP_HR
SAPK-60865INEAHR`  EA-HR 608: SP 0065`  I`  20190508`  753`  20190311`  121114`  608`  EA-HR
SAPK-20002INS4CRM`  S4CRM 200: SP 0002`  I`  20190607`  753`  20190517`  030107`  200`  S4CRM
SAPK-804BHINMDGUX`  MDG_UX 804 Update: Meta-Commandfile`  I`  20190925`  754`  20190315`  032312`  804`  MDG_UX
UIHR002===100`  Attribute Change Package 13 for UIHR002 100`  N`  20190920`  `  20190826`  052020`  100`  UIHR002
UIHR001===100`  Attribute Change Package 16 for UIHR001 100`  N`  20190920`  `  20190822`  052020`  100`  UIHR001
SAPK-40002INUIBAS001`  UIBAS001 400: SP 0002`  I`  20190509`  753`  20190405`  041132`  400`  UIBAS001
SAPK-40002INUIS4HOP1`  UIS4HOP1 400: SP 0002`  I`  20190509`  753`  20190403`  043222`  400`  UIS4HOP1
ST-PI=====740`  Attribute Change Package 32 for ST-PI 740`  N`  20190920`  `  20190627`  052020`  740`  ST-PI
ST-A/PI===01T_731`  Attribute Change Package 02 for ST-A/PI 01T_731`  N`  20190920`  `  20181009`  052020`  01T_731`  ST-A/PI
SRA004====600`  Attribute Change Package 18 for SRA004 600`  N`  20190920`  `  20190503`  052020`  600`  SRA004
SAPK-60002INUIAPFI70`  UIAPFI70 600: SP 0002`  I`  20190509`  753`  20190403`  043954`  600`  UIAPFI70
SAPK-10005INUIHR002`  UIHR002 100: SP 0005`  I`  20190509`  753`  20190108`  044631`  100`  UIHR002
SAPK-10006INUIHR002`  UIHR002 100: SP 0006`  I`  20190509`  753`  20190313`  044632`  100`  UIHR002
SAPK-10011INUIHR001`  UIHR001 100: SP 0011`  I`  20190509`  753`  20180919`  045152`  100`  UIHR001
SAPK-10012INUIHR001`  UIHR001 100: SP 0012`  I`  20190509`  753`  20181212`  045153`  100`  UIHR001
SAPK-10013INUIHR001`  UIHR001 100: SP 0013`  I`  20190509`  753`  20190313`  045154`  100`  UIHR001
SAP_HR====608`  Attribute Change Package 21 for SAP_HR 608`  N`  20190920`  `  20190719`  052020`  608`  SAP_HR
SAPK-204BHINS4CRM`  S4CRM 204 Update: Meta-Commandfile`  I`  20190925`  754`  20190520`  032313`  204`  S4CRM
GBX01HR===600`  Attribute Change Package 11 for GBX01HR 600`  N`  20190920`  `  20190514`  052020`  600`  GBX01HR
GBX01HR5==605`  Attribute Change Package 12 for GBX01HR5 605`  N`  20190920`  `  20190514`  052020`  605`  GBX01HR5
EA-HR=====608`  Attribute Change Package 14 for EA-HR 608`  N`  20190920`  `  20190611`  052020`  608`  EA-HR
SAPKE60866`  SAP_HR 608: SP 0066`  I`  20190925`  754`  20190410`  032314`  608`  SAP_HR
SAPKE60867`  SAP_HR 608: SP 0067`  I`  20190925`  754`  20190509`  032315`  608`  SAP_HR
SAPKE60868`  SAP_HR 608: SP 0068`  I`  20190925`  754`  20190611`  032316`  608`  SAP_HR
SAPKE60869`  SAP_HR 608: SP 0069`  I`  20190925`  754`  20190709`  032317`  608`  SAP_HR
SAPK-804BHINEADFPS`  EA-DFPS 804 Update: Meta-Commandfile`  I`  20190925`  754`  20190320`  032318`  804`  EA-DFPS
SAPK-60866INEAHR`  EA-HR 608: SP 0066`  I`  20190925`  754`  20190410`  032319`  608`  EA-HR
SAPK-60867INEAHR`  EA-HR 608: SP 0067`  I`  20190925`  754`  20190506`  032320`  608`  EA-HR
SAPK-60868INEAHR`  EA-HR 608: SP 0068`  I`  20190925`  754`  20190611`  032321`  608`  EA-HR
SAPK-60869INEAHR`  EA-HR 608: SP 0069`  I`  20190925`  754`  20190709`  032322`  608`  EA-HR
SAPK-804BHINEAPS`  EA-PS 804 Update: Meta-Commandfile`  I`  20190925`  754`  20190320`  032323`  804`  EA-PS
SAPK-804BHINFICAX`  FI-CAX 804 Update: Meta-Commandfile`  I`  20190925`  754`  20190315`  032324`  804`  FI-CAX
SAPK-804BHININSURANC`  INSURANCE 804 Update: Meta-Commandfile`  I`  20190925`  754`  20190319`  032325`  804`  INSURANCE
SAPK-804BHINISOIL`  IS-OIL 804 Update: Meta-Commandfile`  I`  20190925`  754`  20190319`  032326`  804`  IS-OIL
SAPK-804BHINISPRA`  IS-PRA 804 Update: Meta-Commandfile`  I`  20190925`  754`  20190319`  032327`  804`  IS-PRA
SAPK-804BHINISPSCA`  IS-PS-CA 804 Update: Meta-Commandfile`  I`  20190925`  754`  20190319`  032328`  804`  IS-PS-CA
SAPK-804BHINISUT`  IS-UT 804 Update: Meta-Commandfile`  I`  20190925`  754`  20190319`  032329`  804`  IS-UT
SAPK-104BHINS4COREOP`  S4COREOP 104 Update: Meta-Commandfile`  I`  20190925`  754`  20190520`  032330`  104`  S4COREOP
SAPKITAB9W`  Servicetools for SAP Basis 731 and higher`  I`  20190925`  754`  20190426`  032331`  01T_731`  ST-A/PI
SAPK-300AGINPERSONAS`  PERSONAS 300: Add-On Installation`  I`  20191010`  754`  20140808`  043140`  `
SAPK-75401INSAPUI`  SAP_UI 754: SP 0001`  I`  20190925`  754`  20190916`  032333`  754`  SAP_UI
SAPK-500AGINUIBAS001`  UIBAS001 500: Add-On Installation`  I`  20190925`  754`  20190910`  032334`  500`  UIBAS001
SAPK-700AGINUIAPFI70`  UIAPFI70 700: Add-On Installation`  I`  20190925`  754`  20190918`  032335`  700`  UIAPFI70
SAPK-500AGINUIS4HOP1`  UIS4HOP1 500: Add-On Installation`  I`  20190925`  754`  20190918`  032336`  500`  UIS4HOP1
SAPKD75373`  SPAM/SAINT Update - Version 753/0073`  N`  20191009`  `  20190913`  215156`  753`  SAP_OCS
PERSONAS==300`  Attribute Change Package 16 for PERSONAS 300`  N`  20191010`  `  20190820`  040049`  300`  PERSONAS
SAPK300S4HINPERSONAS`  Local Deletion Package for component PERSONAS rel. 300`  N`  20190925`  754`  20190922`  032332`  300`  PERSONAS
SAPK-30001INPERSONAS`  PERSONAS 300: SP 0001`  I`  20191010`  754`  20150623`  043141`  300`  PERSONAS
SAPK-30002INPERSONAS`  PERSONAS 300: SP 0002`  I`  20191010`  754`  20151030`  043142`  300`  PERSONAS
SAPK-30003INPERSONAS`  PERSONAS 300: SP 0003`  I`  20191010`  754`  20160506`  043143`  300`  PERSONAS
SAPK-30004INPERSONAS`  PERSONAS 300: SP 0004`  I`  20191010`  754`  20161028`  043144`  300`  PERSONAS
SAPK-30005INPERSONAS`  PERSONAS 300: SP 0005`  I`  20191010`  754`  20170502`  043145`  300`  PERSONAS
SAPK-30006INPERSONAS`  PERSONAS 300: SP 0006`  I`  20191010`  754`  20171208`  043146`  300`  PERSONAS
SAPK-30007INPERSONAS`  PERSONAS 300: SP 0007`  I`  20191010`  754`  20180522`  043147`  300`  PERSONAS
SAPK103004CPS4CORE`  S4_SIC_FRAMEWORK_S4CORE 103: TCI 008`  O`  20190920`  753`  20190704`  061830`  103`  S4CORE
SAPKLTHCA1909S4HOPF0`  Language S/4HANA 1909                    TH 01.08.2019`  I`  20190925`  `  20190801`  032312`  `
SAPKLZHCA1909S4HOPF0`  Language S/4HANA 1909                    ZH 01.08.2019`  I`  20190925`  `  20190801`  032309`  `
SAPKLKOCA1909S4HOPF0`  Language S/4HANA 1909                    KO 01.08.2019`  I`  20190925`  `  20190801`  032313`  `
SAPKLROCA1909S4HOPF0`  Language S/4HANA 1909                    RO 01.08.2019`  I`  20190925`  `  20190801`  032316`  `
SAPKLSLCA1909S4HOPF0`  Language S/4HANA 1909                    SL 01.08.2019`  I`  20190925`  `  20190801`  032319`  `
SAPKLHRCA1909S4HOPF0`  Language S/4HANA 1909                    HR 01.08.2019`  I`  20190925`  `  20190801`  032322`  `
SAPKLMSCA1909S4HOPF0`  Language S/4HANA 1909                    MS 01.08.2019`  I`  20190925`  `  20190801`  032323`  `
SAPKLUKCA1909S4HOPF0`  Language S/4HANA 1909                    UK 01.08.2019`  I`  20190925`  `  20190801`  032326`  `
SAPKLETCA1909S4HOPF0`  Language S/4HANA 1909                    ET 01.08.2019`  I`  20190925`  `  20190801`  032329`  `
SAPKLARCA1909S4HOPF0`  Language S/4HANA 1909                    AR 01.08.2019`  I`  20190925`  `  20190801`  032332`  `
SAPKLHECA1909S4HOPF0`  Language S/4HANA 1909                    HE 01.08.2019`  I`  20190925`  `  20190802`  032333`  `
SAPKLCSCA1909S4HOPF0`  Language S/4HANA 1909                    CS 01.08.2019`  I`  20190925`  `  20190802`  032336`  `
SAPKLDECA1909S4HOPX0`  Language S/4HANA 1909                    DE 02.08.2019`  I`  20190925`  `  20190802`  032339`  `
SAPKLENCA1909S4HOPX0`  Language S/4HANA 1909                    EN 02.08.2019`  I`  20190925`  `  20190802`  032342`  `
SAPKLFRCA1909S4HOPF0`  Language S/4HANA 1909                    FR 01.08.2019`  I`  20190925`  `  20190802`  032343`  `
SAPKLELCA1909S4HOPF0`  Language S/4HANA 1909                    EL 01.08.2019`  I`  20190925`  `  20190802`  032346`  `
SAPKLHUCA1909S4HOPF0`  Language S/4HANA 1909                    HU 01.08.2019`  I`  20190925`  `  20190802`  032349`  `
SAPKLITCA1909S4HOPF0`  Language S/4HANA 1909                    IT 02.08.2019`  I`  20190925`  `  20190802`  032352`  `
SAPKLJACA1909S4HOPF0`  Language S/4HANA 1909                    JA 02.08.2019`  I`  20190925`  `  20190802`  032353`  `
SAPKLDACA1909S4HOPF0`  Language S/4HANA 1909                    DA 02.08.2019`  I`  20190925`  `  20190802`  032356`  `
SAPKLPLCA1909S4HOPF0`  Language S/4HANA 1909                    PL 02.08.2019`  I`  20190925`  `  20190802`  032359`  `
SAPKLZFCA1909S4HOPF0`  Language S/4HANA 1909                    ZF 02.08.2019`  I`  20190925`  `  20190802`  032402`  `
SAPKLNLCA1909S4HOPF0`  Language S/4HANA 1909                    NL 02.08.2019`  I`  20190925`  `  20190802`  032403`  `
SAPKLNOCA1909S4HOPF0`  Language S/4HANA 1909                    NO 02.08.2019`  I`  20190925`  `  20190802`  032406`  `
SAPKLPTCA1909S4HOPF0`  Language S/4HANA 1909                    PT 02.08.2019`  I`  20190925`  `  20190802`  032409`  `
SAPKLSKCA1909S4HOPF0`  Language S/4HANA 1909                    SK 02.08.2019`  I`  20190925`  `  20190802`  032412`  `
SAPKLRUCA1909S4HOPF0`  Language S/4HANA 1909                    RU 02.08.2019`  I`  20190925`  `  20190802`  032413`  `
SAPKLESCA1909S4HOPF0`  Language S/4HANA 1909                    ES 02.08.2019`  I`  20190925`  `  20190802`  032416`  `
SAPKLTRCA1909S4HOPF0`  Language S/4HANA 1909                    TR 02.08.2019`  I`  20190925`  `  20190802`  032419`  `
SAPKLFICA1909S4HOPF0`  Language S/4HANA 1909                    FI 02.08.2019`  I`  20190925`  `  20190802`  032422`  `
SAPKLSVCA1909S4HOPF0`  Language S/4HANA 1909                    SV 02.08.2019`  I`  20190925`  `  20190802`  032423`  `
SAPKLBGCA1909S4HOPF0`  Language S/4HANA 1909                    BG 02.08.2019`  I`  20190925`  `  20190802`  032426`  `
SAPKLLTCA1909S4HOPF0`  Language S/4HANA 1909                    LT 02.08.2019`  I`  20190925`  `  20190802`  032429`  `
SAPKLLVCA1909S4HOPF0`  Language S/4HANA 1909                    LV 02.08.2019`  I`  20190925`  `  20190802`  032432`  `
SAPKLCACA1909S4HOPF0`  Language S/4HANA 1909                    CA 02.08.2019`  I`  20190925`  `  20190802`  032435`  `
SAPKLSHCA1909S4HOPF0`  Language S/4HANA 1909                    SH 02.08.2019`  I`  20190925`  `  20190802`  032436`  `
SAPKLHICA1909S4HOPF0`  Language S/4HANA 1909                    HI 02.08.2019`  I`  20190925`  `  20190802`  032439`  `
SAPKLKKCA1909S4HOPF0`  Language S/4HANA 1909                    KK 02.08.2019`  I`  20190925`  `  20190802`  032442`  `
SAPKLVICA1909S4HOPF0`  Language S/4HANA 1909                    VI 02.08.2019`  I`  20190925`  `  20190802`  032445`  `
SAPK-30008INPERSONAS`  PERSONAS 300: SP 0008`  I`  20191010`  754`  20181130`  043148`  300`  PERSONAS
SAPK-30009INPERSONAS`  PERSONAS 300: SP 0009`  I`  20191010`  754`  20190607`  043149`  300`  PERSONAS
