MANDANT [C(00006)]`OBJECTCLAS [C(00030)]`OBJECTID [C(00180)]`CHANGENR [C(00020)]`TABNAME [C(00060)]`TABKEY [C(00140)]`FNAME [C(00060)]`CHNGIND [C(00002)]`TEXT_CASE [C(00002)]`UNIT_OLD [C(00006)]`UNIT_NEW [C(00006)]`CUKY_OLD [C(00010)]`CUKY_NEW [C(00010)]`VALUE_NEW [C(00508)]`VALUE_OLD [C(00508)]
400`  PFCG`  SAP_MDG_ADMIN`  0000240166`  AGR_USERS`  400SAP_MDG_ADMIN                 SAP560      2020082199991231`  KEY`  I`  1`  `  `  `  `  `
400`  PFCG`  SAP_SD_SOFM_DLV_APP`  0000240167`  AGR_USERS`  400SAP_SD_SOFM_DLV_APP           SAP560      2020082199991231`  KEY`  I`  1`  `  `  `  `  `
400`  PFCG`  SAP_SD_SOFULFIL_MON_APP`  0000240168`  AGR_USERS`  400SAP_SD_SOFULFIL_MON_APP       SAP560      2020082199991231`  KEY`  I`  1`  `  `  `  `  `
400`  PFCG`  ZSAPTEXT`  0000240169`  AGR_USERS`  400ZSAPTEXT                      SAP560      2020112799991231`  KEY`  I`  1`  `  `  `  `  `
400`  PFCG`  SAPOS_SD_LORD_ODATA_ORDER`  0000240248`  AGR_USERS`  400SAPOS_SD_LORD_ODATA_ORDER     SAP561      2020082199991231`  KEY`  I`  1`  `  `  `  `  `
400`  PFCG`  SAPOS_SD_RESOLVE_CREDIT_BLOCK`  0000240249`  AGR_USERS`  400SAPOS_SD_RESOLVE_CREDIT_BLOCK SAP561      2020082199991231`  KEY`  I`  1`  `  `  `  `  `
400`  PFCG`  SAPOS_SD_SOFM_INVOICE`  0000240250`  AGR_USERS`  400SAPOS_SD_SOFM_INVOICE         SAP561      2020082199991231`  KEY`  I`  1`  `  `  `  `  `
400`  PFCG`  SAP_BC_SEFS_ADMIN`  0000240251`  AGR_USERS`  400SAP_BC_SEFS_ADMIN             SAP561      2020082199991231`  KEY`  I`  1`  `  `  `  `  `
400`  PFCG`  SAP_BC_SES_ADMIN`  0000240252`  AGR_USERS`  400SAP_BC_SES_ADMIN              SAP561      2020082199991231`  KEY`  I`  1`  `  `  `  `  `
400`  PFCG`  SAP_BR_AA_ACCOUNTANT`  0000240253`  AGR_USERS`  400SAP_BR_AA_ACCOUNTANT          SAP561      2020082199991231`  KEY`  I`  1`  `  `  `  `  `
400`  PFCG`  SAP_BR_AA_ACCOUNTANT_US`  0000240254`  AGR_USERS`  400SAP_BR_AA_ACCOUNTANT_US       SAP561      2020082199991231`  KEY`  I`  1`  `  `  `  `  `
400`  PFCG`  SAP_BR_ADMINISTRATOR_RCP_DEV`  0000240255`  AGR_USERS`  400SAP_BR_ADMINISTRATOR_RCP_DEV  SAP561      2020082199991231`  KEY`  I`  1`  `  `  `  `  `
400`  PFCG`  SAP_BR_AP_ACCOUNTANT`  0000240256`  AGR_USERS`  400SAP_BR_AP_ACCOUNTANT          SAP561      2020082199991231`  KEY`  I`  1`  `  `  `  `  `
400`  PFCG`  SAP_BR_AP_ACCOUNTANT_PROCUREMT`  0000240257`  AGR_USERS`  400SAP_BR_AP_ACCOUNTANT_PROCUREMTSAP561      2020082199991231`  KEY`  I`  1`  `  `  `  `  `
400`  PFCG`  SAP_BR_AP_MANAGER`  0000240258`  AGR_USERS`  400SAP_BR_AP_MANAGER             SAP561      2020082199991231`  KEY`  I`  1`  `  `  `  `  `
400`  PFCG`  SAP_BR_AR_ACCOUNTANT`  0000240259`  AGR_USERS`  400SAP_BR_AR_ACCOUNTANT          SAP561      2020082199991231`  KEY`  I`  1`  `  `  `  `  `
400`  PFCG`  SAP_BR_AR_MANAGER`  0000240260`  AGR_USERS`  400SAP_BR_AR_MANAGER             SAP561      2020082199991231`  KEY`  I`  1`  `  `  `  `  `
400`  PFCG`  SAP_BR_BILLING_CLERK`  0000240261`  AGR_USERS`  400SAP_BR_BILLING_CLERK          SAP561      2020082199991231`  KEY`  I`  1`  `  `  `  `  `
400`  PFCG`  SAP_BR_BOM_ENGINEER`  0000240262`  AGR_USERS`  400SAP_BR_BOM_ENGINEER           SAP561      2020082199991231`  KEY`  I`  1`  `  `  `  `  `
400`  PFCG`  SAP_BR_BPC_EXPERT`  0000240263`  AGR_USERS`  400SAP_BR_BPC_EXPERT             SAP561      2020082199991231`  KEY`  I`  1`  `  `  `  `  `
400`  PFCG`  SAP_BR_BUPA_MASTER_SPECIALIST`  0000240264`  AGR_USERS`  400SAP_BR_BUPA_MASTER_SPECIALIST SAP561      2020082199991231`  KEY`  I`  1`  `  `  `  `  `
400`  PFCG`  SAP_BR_BUYER`  0000240265`  AGR_USERS`  400SAP_BR_BUYER                  SAP561      2020082199991231`  KEY`  I`  1`  `  `  `  `  `
400`  PFCG`  SAP_BR_CASH_SPECIALIST`  0000240266`  AGR_USERS`  400SAP_BR_CASH_SPECIALIST        SAP561      2020082199991231`  KEY`  I`  1`  `  `  `  `  `
400`  PFCG`  SAP_BR_CREDIT_CONTROLLER`  0000240267`  AGR_USERS`  400SAP_BR_CREDIT_CONTROLLER      SAP561      2020082199991231`  KEY`  I`  1`  `  `  `  `  `
400`  PFCG`  SAP_BR_DESIGN_ENGINEER`  0000240268`  AGR_USERS`  400SAP_BR_DESIGN_ENGINEER        SAP561      2020082199991231`  KEY`  I`  1`  `  `  `  `  `
400`  PFCG`  SAP_BR_DEVELOPMENT_MANAGER_DIN`  0000240269`  AGR_USERS`  400SAP_BR_DEVELOPMENT_MANAGER_DINSAP561      2020082199991231`  KEY`  I`  1`  `  `  `  `  `
400`  PFCG`  SAP_BR_EMPLOYEE_PROCUREMENT`  0000240270`  AGR_USERS`  400SAP_BR_EMPLOYEE_PROCUREMENT   SAP561      2020082199991231`  KEY`  I`  1`  `  `  `  `  `
400`  PFCG`  SAP_BR_GL_ACCOUNTANT`  0000240271`  AGR_USERS`  400SAP_BR_GL_ACCOUNTANT          SAP561      2020082199991231`  KEY`  I`  1`  `  `  `  `  `
400`  PFCG`  SAP_BR_INTERNAL_SALES_REP`  0000240272`  AGR_USERS`  400SAP_BR_INTERNAL_SALES_REP     SAP561      2020082199991231`  KEY`  I`  1`  `  `  `  `  `
400`  PFCG`  SAP_BR_INVENTORY_MANAGER`  0000240273`  AGR_USERS`  400SAP_BR_INVENTORY_MANAGER      SAP561      2020082199991231`  KEY`  I`  1`  `  `  `  `  `
400`  PFCG`  SAP_BR_MAINTENANCE_PLANNER`  0000240274`  AGR_USERS`  400SAP_BR_MAINTENANCE_PLANNER    SAP561      2020082199991231`  KEY`  I`  1`  `  `  `  `  `
400`  PFCG`  SAP_BR_MAINTENANCE_TECHNICIAN`  0000240275`  AGR_USERS`  400SAP_BR_MAINTENANCE_TECHNICIAN SAP561      2020082199991231`  KEY`  I`  1`  `  `  `  `  `
400`  PFCG`  SAP_BR_MATL_PLNR_EXT_PROC`  0000240276`  AGR_USERS`  400SAP_BR_MATL_PLNR_EXT_PROC     SAP561      2020082199991231`  KEY`  I`  1`  `  `  `  `  `
400`  PFCG`  SAP_BR_MD_SPECIALIST_RAW_SUBST`  0000240277`  AGR_USERS`  400SAP_BR_MD_SPECIALIST_RAW_SUBSTSAP561      2020082199991231`  KEY`  I`  1`  `  `  `  `  `
400`  PFCG`  SAP_BR_OVERHEAD_ACCOUNTANT`  0000240278`  AGR_USERS`  400SAP_BR_OVERHEAD_ACCOUNTANT    SAP561      2020082199991231`  KEY`  I`  1`  `  `  `  `  `
400`  PFCG`  SAP_BR_PRODMASTER_SPECIALIST`  0000240279`  AGR_USERS`  400SAP_BR_PRODMASTER_SPECIALIST  SAP561      2020082199991231`  KEY`  I`  1`  `  `  `  `  `
400`  PFCG`  SAP_BR_PRODN_ACCOUNTANT`  0000240280`  AGR_USERS`  400SAP_BR_PRODN_ACCOUNTANT       SAP561      2020082199991231`  KEY`  I`  1`  `  `  `  `  `
400`  PFCG`  SAP_BR_PRODN_ENG_DISC`  0000240281`  AGR_USERS`  400SAP_BR_PRODN_ENG_DISC         SAP561      2020082199991231`  KEY`  I`  1`  `  `  `  `  `
400`  PFCG`  SAP_BR_PRODN_ENG_PROC`  0000240282`  AGR_USERS`  400SAP_BR_PRODN_ENG_PROC         SAP561      2020082199991231`  KEY`  I`  1`  `  `  `  `  `
400`  PFCG`  SAP_BR_PRODN_OPTR_DISC`  0000240283`  AGR_USERS`  400SAP_BR_PRODN_OPTR_DISC        SAP561      2020082199991231`  KEY`  I`  1`  `  `  `  `  `
400`  PFCG`  SAP_BR_PRODN_OPTR_PROC`  0000240284`  AGR_USERS`  400SAP_BR_PRODN_OPTR_PROC        SAP561      2020082199991231`  KEY`  I`  1`  `  `  `  `  `
400`  PFCG`  SAP_BR_PRODN_OPTR_RPTV`  0000240285`  AGR_USERS`  400SAP_BR_PRODN_OPTR_RPTV        SAP561      2020082199991231`  KEY`  I`  1`  `  `  `  `  `
400`  PFCG`  SAP_BR_PRODN_PLNR`  0000240286`  AGR_USERS`  400SAP_BR_PRODN_PLNR             SAP561      2020082199991231`  KEY`  I`  1`  `  `  `  `  `
400`  PFCG`  SAP_BR_PRODN_PLNR_LEAN_MFG`  0000240287`  AGR_USERS`  400SAP_BR_PRODN_PLNR_LEAN_MFG    SAP561      2020082199991231`  KEY`  I`  1`  `  `  `  `  `
400`  PFCG`  SAP_BR_PRODN_SUPERVISOR_DISC`  0000240288`  AGR_USERS`  400SAP_BR_PRODN_SUPERVISOR_DISC  SAP561      2020082199991231`  KEY`  I`  1`  `  `  `  `  `
400`  PFCG`  SAP_BR_PRODN_SUPERVISOR_PROC`  0000240289`  AGR_USERS`  400SAP_BR_PRODN_SUPERVISOR_PROC  SAP561      2020082199991231`  KEY`  I`  1`  `  `  `  `  `
400`  PFCG`  SAP_BR_PRODN_SUPERVISOR_RPTV`  0000240290`  AGR_USERS`  400SAP_BR_PRODN_SUPERVISOR_RPTV  SAP561      2020082199991231`  KEY`  I`  1`  `  `  `  `  `
400`  PFCG`  SAP_BR_PRODUCT_CONFIG_MODELER`  0000240291`  AGR_USERS`  400SAP_BR_PRODUCT_CONFIG_MODELER SAP561      2020082199991231`  KEY`  I`  1`  `  `  `  `  `
400`  PFCG`  SAP_BR_PURCHASER`  0000240292`  AGR_USERS`  400SAP_BR_PURCHASER              SAP561      2020082199991231`  KEY`  I`  1`  `  `  `  `  `
400`  PFCG`  SAP_BR_PURCHASING_MANAGER`  0000240293`  AGR_USERS`  400SAP_BR_PURCHASING_MANAGER     SAP561      2020082199991231`  KEY`  I`  1`  `  `  `  `  `
400`  PFCG`  SAP_BR_RECEIVING_SPECIALIST`  0000240294`  AGR_USERS`  400SAP_BR_RECEIVING_SPECIALIST   SAP561      2020082199991231`  KEY`  I`  1`  `  `  `  `  `
400`  PFCG`  SAP_BR_RECIPE_DEVELOPER`  0000240295`  AGR_USERS`  400SAP_BR_RECIPE_DEVELOPER       SAP561      2020082199991231`  KEY`  I`  1`  `  `  `  `  `
400`  PFCG`  SAP_BR_SHIPPING_SPECIALIST`  0000240296`  AGR_USERS`  400SAP_BR_SHIPPING_SPECIALIST    SAP561      2020082199991231`  KEY`  I`  1`  `  `  `  `  `
400`  PFCG`  SAP_BR_WAREHOUSE_CLERK`  0000240297`  AGR_USERS`  400SAP_BR_WAREHOUSE_CLERK        SAP561      2020082199991231`  KEY`  I`  1`  `  `  `  `  `
400`  PFCG`  SAP_FIN_BANK_APP`  0000240298`  AGR_USERS`  400SAP_FIN_BANK_APP              SAP561      2020082199991231`  KEY`  I`  1`  `  `  `  `  `
400`  PFCG`  SAP_FND_TCR_T`  0000240299`  AGR_USERS`  400SAP_FND_TCR_T                 SAP561      2020082199991231`  KEY`  I`  1`  `  `  `  `  `
400`  PFCG`  SAP_MDGA_MENU`  0000240300`  AGR_USERS`  400SAP_MDGA_MENU                 SAP561      2020082199991231`  KEY`  I`  1`  `  `  `  `  `
400`  PFCG`  SAP_MDG_ADMIN`  0000240301`  AGR_USERS`  400SAP_MDG_ADMIN                 SAP561      2020082199991231`  KEY`  I`  1`  `  `  `  `  `
400`  PFCG`  SAP_SD_SOFM_DLV_APP`  0000240302`  AGR_USERS`  400SAP_SD_SOFM_DLV_APP           SAP561      2020082199991231`  KEY`  I`  1`  `  `  `  `  `
400`  PFCG`  SAP_SD_SOFULFIL_MON_APP`  0000240303`  AGR_USERS`  400SAP_SD_SOFULFIL_MON_APP       SAP561      2020082199991231`  KEY`  I`  1`  `  `  `  `  `
400`  PFCG`  ZSAPTEXT`  0000240304`  AGR_USERS`  400ZSAPTEXT                      SAP561      2020112799991231`  KEY`  I`  1`  `  `  `  `  `
400`  PFCG`  SAPOS_SD_LORD_ODATA_ORDER`  0000240337`  AGR_USERS`  400SAPOS_SD_LORD_ODATA_ORDER     SAP562      2020082199991231`  KEY`  I`  1`  `  `  `  `  `
400`  PFCG`  SAPOS_SD_RESOLVE_CREDIT_BLOCK`  0000240338`  AGR_USERS`  400SAPOS_SD_RESOLVE_CREDIT_BLOCK SAP562      2020082199991231`  KEY`  I`  1`  `  `  `  `  `
400`  PFCG`  SAPOS_SD_SOFM_INVOICE`  0000240339`  AGR_USERS`  400SAPOS_SD_SOFM_INVOICE         SAP562      2020082199991231`  KEY`  I`  1`  `  `  `  `  `
400`  PFCG`  SAP_BC_SEFS_ADMIN`  0000240340`  AGR_USERS`  400SAP_BC_SEFS_ADMIN             SAP562      2020082199991231`  KEY`  I`  1`  `  `  `  `  `
400`  PFCG`  SAP_BC_SES_ADMIN`  0000240341`  AGR_USERS`  400SAP_BC_SES_ADMIN              SAP562      2020082199991231`  KEY`  I`  1`  `  `  `  `  `
400`  PFCG`  SAP_BR_AA_ACCOUNTANT`  0000240342`  AGR_USERS`  400SAP_BR_AA_ACCOUNTANT          SAP562      2020082199991231`  KEY`  I`  1`  `  `  `  `  `
400`  PFCG`  SAP_BR_AA_ACCOUNTANT_US`  0000240343`  AGR_USERS`  400SAP_BR_AA_ACCOUNTANT_US       SAP562      2020082199991231`  KEY`  I`  1`  `  `  `  `  `
400`  PFCG`  SAP_BR_ADMINISTRATOR_RCP_DEV`  0000240344`  AGR_USERS`  400SAP_BR_ADMINISTRATOR_RCP_DEV  SAP562      2020082199991231`  KEY`  I`  1`  `  `  `  `  `
400`  PFCG`  SAP_BR_AP_ACCOUNTANT`  0000240345`  AGR_USERS`  400SAP_BR_AP_ACCOUNTANT          SAP562      2020082199991231`  KEY`  I`  1`  `  `  `  `  `
400`  PFCG`  SAP_BR_AP_ACCOUNTANT_PROCUREMT`  0000240346`  AGR_USERS`  400SAP_BR_AP_ACCOUNTANT_PROCUREMTSAP562      2020082199991231`  KEY`  I`  1`  `  `  `  `  `
400`  PFCG`  SAP_BR_AP_MANAGER`  0000240347`  AGR_USERS`  400SAP_BR_AP_MANAGER             SAP562      2020082199991231`  KEY`  I`  1`  `  `  `  `  `
400`  PFCG`  SAP_BR_AR_ACCOUNTANT`  0000240348`  AGR_USERS`  400SAP_BR_AR_ACCOUNTANT          SAP562      2020082199991231`  KEY`  I`  1`  `  `  `  `  `
400`  PFCG`  SAP_BR_AR_MANAGER`  0000240349`  AGR_USERS`  400SAP_BR_AR_MANAGER             SAP562      2020082199991231`  KEY`  I`  1`  `  `  `  `  `
400`  PFCG`  SAP_BR_BILLING_CLERK`  0000240350`  AGR_USERS`  400SAP_BR_BILLING_CLERK          SAP562      2020082199991231`  KEY`  I`  1`  `  `  `  `  `
400`  PFCG`  SAP_BR_BOM_ENGINEER`  0000240351`  AGR_USERS`  400SAP_BR_BOM_ENGINEER           SAP562      2020082199991231`  KEY`  I`  1`  `  `  `  `  `
400`  PFCG`  SAP_BR_BPC_EXPERT`  0000240352`  AGR_USERS`  400SAP_BR_BPC_EXPERT             SAP562      2020082199991231`  KEY`  I`  1`  `  `  `  `  `
400`  PFCG`  SAP_BR_BUPA_MASTER_SPECIALIST`  0000240353`  AGR_USERS`  400SAP_BR_BUPA_MASTER_SPECIALIST SAP562      2020082199991231`  KEY`  I`  1`  `  `  `  `  `
400`  PFCG`  SAP_BR_BUYER`  0000240354`  AGR_USERS`  400SAP_BR_BUYER                  SAP562      2020082199991231`  KEY`  I`  1`  `  `  `  `  `
400`  PFCG`  SAP_BR_CASH_SPECIALIST`  0000240355`  AGR_USERS`  400SAP_BR_CASH_SPECIALIST        SAP562      2020082199991231`  KEY`  I`  1`  `  `  `  `  `
400`  PFCG`  SAP_BR_CREDIT_CONTROLLER`  0000240356`  AGR_USERS`  400SAP_BR_CREDIT_CONTROLLER      SAP562      2020082199991231`  KEY`  I`  1`  `  `  `  `  `
400`  PFCG`  SAP_BR_DESIGN_ENGINEER`  0000240357`  AGR_USERS`  400SAP_BR_DESIGN_ENGINEER        SAP562      2020082199991231`  KEY`  I`  1`  `  `  `  `  `
400`  PFCG`  SAP_BR_DEVELOPMENT_MANAGER_DIN`  0000240358`  AGR_USERS`  400SAP_BR_DEVELOPMENT_MANAGER_DINSAP562      2020082199991231`  KEY`  I`  1`  `  `  `  `  `
400`  PFCG`  SAP_BR_EMPLOYEE_PROCUREMENT`  0000240359`  AGR_USERS`  400SAP_BR_EMPLOYEE_PROCUREMENT   SAP562      2020082199991231`  KEY`  I`  1`  `  `  `  `  `
400`  PFCG`  SAP_BR_GL_ACCOUNTANT`  0000240360`  AGR_USERS`  400SAP_BR_GL_ACCOUNTANT          SAP562      2020082199991231`  KEY`  I`  1`  `  `  `  `  `
400`  PFCG`  SAP_BR_INTERNAL_SALES_REP`  0000240361`  AGR_USERS`  400SAP_BR_INTERNAL_SALES_REP     SAP562      2020082199991231`  KEY`  I`  1`  `  `  `  `  `
400`  PFCG`  SAP_BR_INVENTORY_MANAGER`  0000240362`  AGR_USERS`  400SAP_BR_INVENTORY_MANAGER      SAP562      2020082199991231`  KEY`  I`  1`  `  `  `  `  `
400`  PFCG`  SAP_BR_MAINTENANCE_PLANNER`  0000240363`  AGR_USERS`  400SAP_BR_MAINTENANCE_PLANNER    SAP562      2020082199991231`  KEY`  I`  1`  `  `  `  `  `
400`  PFCG`  SAP_BR_MAINTENANCE_TECHNICIAN`  0000240364`  AGR_USERS`  400SAP_BR_MAINTENANCE_TECHNICIAN SAP562      2020082199991231`  KEY`  I`  1`  `  `  `  `  `
400`  PFCG`  SAP_BR_MATL_PLNR_EXT_PROC`  0000240365`  AGR_USERS`  400SAP_BR_MATL_PLNR_EXT_PROC     SAP562      2020082199991231`  KEY`  I`  1`  `  `  `  `  `
400`  PFCG`  SAP_BR_MD_SPECIALIST_RAW_SUBST`  0000240366`  AGR_USERS`  400SAP_BR_MD_SPECIALIST_RAW_SUBSTSAP562      2020082199991231`  KEY`  I`  1`  `  `  `  `  `
400`  PFCG`  SAP_BR_OVERHEAD_ACCOUNTANT`  0000240367`  AGR_USERS`  400SAP_BR_OVERHEAD_ACCOUNTANT    SAP562      2020082199991231`  KEY`  I`  1`  `  `  `  `  `
400`  PFCG`  SAP_BR_PRODMASTER_SPECIALIST`  0000240368`  AGR_USERS`  400SAP_BR_PRODMASTER_SPECIALIST  SAP562      2020082199991231`  KEY`  I`  1`  `  `  `  `  `
400`  PFCG`  SAP_BR_PRODN_ACCOUNTANT`  0000240369`  AGR_USERS`  400SAP_BR_PRODN_ACCOUNTANT       SAP562      2020082199991231`  KEY`  I`  1`  `  `  `  `  `
400`  PFCG`  SAP_BR_PRODN_ENG_DISC`  0000240370`  AGR_USERS`  400SAP_BR_PRODN_ENG_DISC         SAP562      2020082199991231`  KEY`  I`  1`  `  `  `  `  `
400`  PFCG`  SAP_BR_PRODN_ENG_PROC`  0000240371`  AGR_USERS`  400SAP_BR_PRODN_ENG_PROC         SAP562      2020082199991231`  KEY`  I`  1`  `  `  `  `  `
400`  PFCG`  SAP_BR_PRODN_OPTR_DISC`  0000240372`  AGR_USERS`  400SAP_BR_PRODN_OPTR_DISC        SAP562      2020082199991231`  KEY`  I`  1`  `  `  `  `  `
400`  PFCG`  SAP_BR_PRODN_OPTR_PROC`  0000240373`  AGR_USERS`  400SAP_BR_PRODN_OPTR_PROC        SAP562      2020082199991231`  KEY`  I`  1`  `  `  `  `  `
400`  PFCG`  SAP_BR_PRODN_OPTR_RPTV`  0000240374`  AGR_USERS`  400SAP_BR_PRODN_OPTR_RPTV        SAP562      2020082199991231`  KEY`  I`  1`  `  `  `  `  `
400`  PFCG`  SAP_BR_PRODN_PLNR`  0000240375`  AGR_USERS`  400SAP_BR_PRODN_PLNR             SAP562      2020082199991231`  KEY`  I`  1`  `  `  `  `  `
400`  PFCG`  SAP_BR_PRODN_PLNR_LEAN_MFG`  0000240376`  AGR_USERS`  400SAP_BR_PRODN_PLNR_LEAN_MFG    SAP562      2020082199991231`  KEY`  I`  1`  `  `  `  `  `
400`  PFCG`  SAP_BR_PRODN_SUPERVISOR_DISC`  0000240377`  AGR_USERS`  400SAP_BR_PRODN_SUPERVISOR_DISC  SAP562      2020082199991231`  KEY`  I`  1`  `  `  `  `  `
400`  PFCG`  SAP_BR_PRODN_SUPERVISOR_PROC`  0000240378`  AGR_USERS`  400SAP_BR_PRODN_SUPERVISOR_PROC  SAP562      2020082199991231`  KEY`  I`  1`  `  `  `  `  `
400`  PFCG`  SAP_BR_PRODN_SUPERVISOR_RPTV`  0000240379`  AGR_USERS`  400SAP_BR_PRODN_SUPERVISOR_RPTV  SAP562      2020082199991231`  KEY`  I`  1`  `  `  `  `  `
400`  PFCG`  SAP_BR_PRODUCT_CONFIG_MODELER`  0000240380`  AGR_USERS`  400SAP_BR_PRODUCT_CONFIG_MODELER SAP562      2020082199991231`  KEY`  I`  1`  `  `  `  `  `
400`  PFCG`  SAP_BR_PURCHASER`  0000240381`  AGR_USERS`  400SAP_BR_PURCHASER              SAP562      2020082199991231`  KEY`  I`  1`  `  `  `  `  `
400`  PFCG`  SAP_BR_PURCHASING_MANAGER`  0000240382`  AGR_USERS`  400SAP_BR_PURCHASING_MANAGER     SAP562      2020082199991231`  KEY`  I`  1`  `  `  `  `  `
400`  PFCG`  SAP_BR_RECEIVING_SPECIALIST`  0000240383`  AGR_USERS`  400SAP_BR_RECEIVING_SPECIALIST   SAP562      2020082199991231`  KEY`  I`  1`  `  `  `  `  `
400`  PFCG`  SAP_BR_RECIPE_DEVELOPER`  0000240384`  AGR_USERS`  400SAP_BR_RECIPE_DEVELOPER       SAP562      2020082199991231`  KEY`  I`  1`  `  `  `  `  `
400`  PFCG`  SAP_BR_SHIPPING_SPECIALIST`  0000240385`  AGR_USERS`  400SAP_BR_SHIPPING_SPECIALIST    SAP562      2020082199991231`  KEY`  I`  1`  `  `  `  `  `
400`  PFCG`  SAP_BR_WAREHOUSE_CLERK`  0000240386`  AGR_USERS`  400SAP_BR_WAREHOUSE_CLERK        SAP562      2020082199991231`  KEY`  I`  1`  `  `  `  `  `
400`  PFCG`  SAP_FIN_BANK_APP`  0000240387`  AGR_USERS`  400SAP_FIN_BANK_APP              SAP562      2020082199991231`  KEY`  I`  1`  `  `  `  `  `
400`  PFCG`  SAP_FND_TCR_T`  0000240388`  AGR_USERS`  400SAP_FND_TCR_T                 SAP562      2020082199991231`  KEY`  I`  1`  `  `  `  `  `
400`  PFCG`  SAP_MDGA_MENU`  0000240389`  AGR_USERS`  400SAP_MDGA_MENU                 SAP562      2020082199991231`  KEY`  I`  1`  `  `  `  `  `
400`  PFCG`  SAP_MDG_ADMIN`  0000240390`  AGR_USERS`  400SAP_MDG_ADMIN                 SAP562      2020082199991231`  KEY`  I`  1`  `  `  `  `  `
400`  PFCG`  SAP_SD_SOFM_DLV_APP`  0000240391`  AGR_USERS`  400SAP_SD_SOFM_DLV_APP           SAP562      2020082199991231`  KEY`  I`  1`  `  `  `  `  `
400`  PFCG`  SAP_SD_SOFULFIL_MON_APP`  0000240392`  AGR_USERS`  400SAP_SD_SOFULFIL_MON_APP       SAP562      2020082199991231`  KEY`  I`  1`  `  `  `  `  `
400`  PFCG`  ZSAPTEXT`  0000240393`  AGR_USERS`  400ZSAPTEXT                      SAP562      2020112799991231`  KEY`  I`  1`  `  `  `  `  `
400`  PFCG`  ZTRAINING_SJM`  0000240449`  AGR_DEFINE`  400ZTRAINING_SJM`  KEY`  I`  1`  `  `  `  `  `
400`  PFCG`  ZTRAINING_SJM`  0000240453`  AGR_USERS`  400ZTRAINING_SJM                 SAP558      2020120299991231`  KEY`  I`  1`  `  `  `  `  `
400`  PFCG`  SAPOS_SD_LORD_ODATA_ORDER`  0000240454`  AGR_USERS`  400SAPOS_SD_LORD_ODATA_ORDER     SAP563      2020082199991231`  KEY`  I`  1`  `  `  `  `  `
400`  PFCG`  SAPOS_SD_RESOLVE_CREDIT_BLOCK`  0000240455`  AGR_USERS`  400SAPOS_SD_RESOLVE_CREDIT_BLOCK SAP563      2020082199991231`  KEY`  I`  1`  `  `  `  `  `
400`  PFCG`  SAPOS_SD_SOFM_INVOICE`  0000240456`  AGR_USERS`  400SAPOS_SD_SOFM_INVOICE         SAP563      2020082199991231`  KEY`  I`  1`  `  `  `  `  `
400`  PFCG`  SAP_BC_SEFS_ADMIN`  0000240457`  AGR_USERS`  400SAP_BC_SEFS_ADMIN             SAP563      2020082199991231`  KEY`  I`  1`  `  `  `  `  `
400`  PFCG`  SAP_BC_SES_ADMIN`  0000240458`  AGR_USERS`  400SAP_BC_SES_ADMIN              SAP563      2020082199991231`  KEY`  I`  1`  `  `  `  `  `
400`  PFCG`  SAP_BR_AA_ACCOUNTANT`  0000240459`  AGR_USERS`  400SAP_BR_AA_ACCOUNTANT          SAP563      2020082199991231`  KEY`  I`  1`  `  `  `  `  `
400`  PFCG`  SAP_BR_AA_ACCOUNTANT_US`  0000240460`  AGR_USERS`  400SAP_BR_AA_ACCOUNTANT_US       SAP563      2020082199991231`  KEY`  I`  1`  `  `  `  `  `
400`  PFCG`  SAP_BR_ADMINISTRATOR_RCP_DEV`  0000240461`  AGR_USERS`  400SAP_BR_ADMINISTRATOR_RCP_DEV  SAP563      2020082199991231`  KEY`  I`  1`  `  `  `  `  `
400`  PFCG`  SAP_BR_AP_ACCOUNTANT`  0000240462`  AGR_USERS`  400SAP_BR_AP_ACCOUNTANT          SAP563      2020082199991231`  KEY`  I`  1`  `  `  `  `  `
400`  PFCG`  SAP_BR_AP_ACCOUNTANT_PROCUREMT`  0000240463`  AGR_USERS`  400SAP_BR_AP_ACCOUNTANT_PROCUREMTSAP563      2020082199991231`  KEY`  I`  1`  `  `  `  `  `
400`  PFCG`  SAP_BR_AP_MANAGER`  0000240464`  AGR_USERS`  400SAP_BR_AP_MANAGER             SAP563      2020082199991231`  KEY`  I`  1`  `  `  `  `  `
400`  PFCG`  SAP_BR_AR_ACCOUNTANT`  0000240465`  AGR_USERS`  400SAP_BR_AR_ACCOUNTANT          SAP563      2020082199991231`  KEY`  I`  1`  `  `  `  `  `
400`  PFCG`  SAP_BR_AR_MANAGER`  0000240466`  AGR_USERS`  400SAP_BR_AR_MANAGER             SAP563      2020082199991231`  KEY`  I`  1`  `  `  `  `  `
400`  PFCG`  SAP_BR_BILLING_CLERK`  0000240467`  AGR_USERS`  400SAP_BR_BILLING_CLERK          SAP563      2020082199991231`  KEY`  I`  1`  `  `  `  `  `
400`  PFCG`  SAP_BR_BOM_ENGINEER`  0000240468`  AGR_USERS`  400SAP_BR_BOM_ENGINEER           SAP563      2020082199991231`  KEY`  I`  1`  `  `  `  `  `
400`  PFCG`  SAP_BR_BPC_EXPERT`  0000240469`  AGR_USERS`  400SAP_BR_BPC_EXPERT             SAP563      2020082199991231`  KEY`  I`  1`  `  `  `  `  `
