MANDT [C(00006)]`BNAME [C(00024)]`MODDA [D(00016)]`MODTI [T(00012)]`MODBE [C(00024)]`TCODE [C(00008)]`REPID [C(00080)]`GLTGV [D(00016)]`GLTGB [D(00016)]`USTYP [C(00002)]`CLASS [C(00024)]`UFLAG [b(00001)]`ACCNT [C(00024)]
400`  SAP164`  20200821`  101406`  SAP`  SU10`  CL_IDENTITY===================CP`  00000000`  00000000`  A`  `  0 `
400`  SAP165`  20200821`  101406`  SAP`  SU10`  CL_IDENTITY===================CP`  00000000`  00000000`  A`  `  0 `
400`  SAP166`  20200902`  204100`  SAP166`  KRNL`  SAPMSYST`  00000000`  00000000`  A`  `  0 `
400`  SAP167`  20200821`  101406`  SAP`  SU10`  CL_IDENTITY===================CP`  00000000`  00000000`  A`  `  0 `
400`  SAP168`  20200821`  101406`  SAP`  SU10`  CL_IDENTITY===================CP`  00000000`  00000000`  A`  `  0 `
400`  SAP169`  20200821`  101406`  SAP`  SU10`  CL_IDENTITY===================CP`  00000000`  00000000`  A`  `  0 `
400`  SAP170`  20200821`  101406`  SAP`  SU10`  CL_IDENTITY===================CP`  00000000`  00000000`  A`  `  0 `
400`  SAP171`  20200821`  101406`  SAP`  SU10`  CL_IDENTITY===================CP`  00000000`  00000000`  A`  `  0 `
400`  SAP172`  20200821`  101406`  SAP`  SU10`  CL_IDENTITY===================CP`  00000000`  00000000`  A`  `  0 `
400`  SAP173`  20200821`  101406`  SAP`  SU10`  CL_IDENTITY===================CP`  00000000`  00000000`  A`  `  0 `
400`  SAP174`  20200821`  101406`  SAP`  SU10`  CL_IDENTITY===================CP`  00000000`  00000000`  A`  `  0 `
400`  SAP175`  20200821`  101406`  SAP`  SU10`  CL_IDENTITY===================CP`  00000000`  00000000`  A`  `  0 `
400`  SAP176`  20200821`  161525`  SAP176`  KRNL`  SAPMSYST`  00000000`  00000000`  A`  `  0 `
400`  SAP177`  20200821`  101406`  SAP`  SU10`  CL_IDENTITY===================CP`  00000000`  00000000`  A`  `  0 `
400`  SAP178`  20200821`  101406`  SAP`  SU10`  CL_IDENTITY===================CP`  00000000`  00000000`  A`  `  0 `
400`  SAP179`  20200825`  165446`  SAP179`  KRNL`  SAPMSYST`  00000000`  20201125`  A`  `  0 `
400`  SAP180`  20200821`  101406`  SAP`  SU10`  CL_IDENTITY===================CP`  00000000`  00000000`  A`  `  0 `
400`  SAP181`  20200824`  154049`  SAP181`  KRNL`  SAPMSYST`  00000000`  00000000`  A`  `  0 `
400`  SAP182`  20201013`  092622`  SAP182`  KRNL`  SAPMSYST`  00000000`  00000000`  A`  `  0 `
400`  SAP183`  20200821`  101406`  SAP`  SU10`  CL_IDENTITY===================CP`  00000000`  00000000`  A`  `  0 `
400`  SAP184`  20200821`  101406`  SAP`  SU10`  CL_IDENTITY===================CP`  00000000`  00000000`  A`  `  0 `
400`  SAP185`  20200821`  101406`  SAP`  SU10`  CL_IDENTITY===================CP`  00000000`  00000000`  A`  `  0 `
400`  SAP186`  20200826`  002023`  SAP186`  KRNL`  SAPMSYST`  00000000`  00000000`  A`  `  0 `
400`  SAP187`  20200826`  181914`  SAP187`  KRNL`  SAPMSYST`  00000000`  00000000`  A`  `  0 `
400`  SAP188`  20200821`  105439`  SAP188`  KRNL`  SAPMSYST`  00000000`  00000000`  A`  `  0 `
400`  SAP189`  20200821`  101856`  SAP189`  KRNL`  SAPMSYST`  00000000`  00000000`  A`  `  0 `
400`  SAP190`  20200821`  101406`  SAP`  SU10`  CL_IDENTITY===================CP`  00000000`  00000000`  A`  `  0 `
400`  SAP191`  20200826`  205153`  SAP191`  KRNL`  SAPMSYST`  00000000`  20200831`  A`  `  0 `
400`  SAP192`  20200821`  163354`  SAP192`  KRNL`  SAPMSYST`  00000000`  00000000`  A`  `  0 `
400`  SAP193`  20200821`  213407`  SAP193`  KRNL`  SAPMSYST`  00000000`  20200831`  A`  `  0 `
400`  SAP194`  20200824`  090043`  SAP`  SU01`  CL_IDENTITY===================CP`  00000000`  20200903`  A`  `  0 `
400`  SAP195`  20200823`  022727`  SAP195`  KRNL`  SAPMSYST`  00000000`  20200901`  A`  `  0 `
400`  SAP196`  20200823`  141140`  SAP196`  KRNL`  SAPMSYST`  00000000`  20200902`  A`  `  0 `
400`  SAP197`  20200823`  220055`  SAP`  SU01`  CL_IDENTITY===================CP`  00000000`  00000000`  A`  `  0 `
400`  SAP198`  20200828`  114810`  SAP`  SU01`  CL_IDENTITY===================CP`  00000000`  00000000`  A`  `  0 `
